graph,algorithm,threads,chunk_size_p0,weight,graph_load_time, total_time_s,iterations,phase0_s,phase1_s,phase2_s,phase3_s
in-2004,omp_half,4,16,15795135,0.048071366, 0.194251271,7,0.024869014,0.134978377,0.019851647,0.000000000
in-2004,omp_half,4,16,15773496,0.050414349, 0.190943097,7,0.026105939,0.130826259,0.019766213,0.000000000
in-2004,omp_half,4,16,15787937,0.049073904, 0.194084545,7,0.024565812,0.132598069,0.022112984,0.000000000
in-2004,omp_half,4,16,15780287,0.048592798, 0.187755732,7,0.021596557,0.131182748,0.020981230,0.000000000
in-2004,omp_half,4,16,15784681,0.047079713, 0.203489557,8,0.024961201,0.141338328,0.022360073,0.000000000
in-2004,omp_half,4,16,15783551,0.049172748, 0.191808252,7,0.024182098,0.131572537,0.021285386,0.000000000
in-2004,omp_half,4,16,15771904,0.048777105, 0.192086727,7,0.024148258,0.131985878,0.021598041,0.000000000
in-2004,omp_intermediate,4,16,15805266,0.048212700, 0.198422989,8,0.010941324,0.146609559,0.018809331,0.008527552
in-2004,omp_intermediate,4,16,15790710,0.048788092, 0.184163098,7,0.009353063,0.135218418,0.017590343,0.007917593
in-2004,omp_intermediate,4,16,15788185,0.049399559, 0.185238746,7,0.008844293,0.136536335,0.017583633,0.008363473
in-2004,omp_intermediate,4,16,15802170,0.048487028, 0.191314940,7,0.009338053,0.141043559,0.017828809,0.008332990
in-2004,omp_intermediate,4,16,15776048,0.047813763, 0.202397658,8,0.010106292,0.150670270,0.018673128,0.008814542
in-2004,omp_intermediate,4,16,15798609,0.048989155, 0.188006958,7,0.009198935,0.138290762,0.017198277,0.008505541
in-2004,omp_intermediate,4,16,15782495,0.047932288, 0.185812746,7,0.009327965,0.137066059,0.016999793,0.007980906
in-2004,omp_intermediate,4,16,15799103,0.048047119, 0.187735378,7,0.009751944,0.137076755,0.017978129,0.008041100
in-2004,omp_intermediate,4,16,15783761,0.049439730, 0.183480181,7,0.008974128,0.134784258,0.018175580,0.007920203
in-2004,omp_half,4,20,15789826,0.048957157, 0.192631780,7,0.026176947,0.131018387,0.021297530,0.000000000
in-2004,omp_half,4,20,15773329,0.049349117, 0.189785049,7,0.024604606,0.132042406,0.019349250,0.000000000
in-2004,omp_half,4,20,15821469,0.048168524, 0.192281967,7,0.022474158,0.134243306,0.021104364,0.000000000
in-2004,omp_half,4,20,15793269,0.048685159, 0.197457593,8,0.023470857,0.139305932,0.021246133,0.000000000
in-2004,omp_half,4,20,15768211,0.048208526, 0.205800533,8,0.027559054,0.141059345,0.023345871,0.000000000
in-2004,omp_half,4,20,15786001,0.049614434, 0.188427600,7,0.023662835,0.130501502,0.020116776,0.000000000
in-2004,omp_half,4,20,15806642,0.049052717, 0.201749880,8,0.023792777,0.141239800,0.022472603,0.000000000
in-2004,omp_half,4,20,15788280,0.049120667, 0.187305317,7,0.020999483,0.131685511,0.020883591,0.000000000
in-2004,omp_half,4,20,15785519,0.048269865, 0.186993621,7,0.021109920,0.130954111,0.020988013,0.000000000
in-2004,omp_intermediate,4,20,15796578,0.048178210, 0.185861600,7,0.008994101,0.137593488,0.016570167,0.008091253
in-2004,omp_intermediate,4,20,15779924,0.048309966, 0.203755523,8,0.009465648,0.152298306,0.018382560,0.008539426
in-2004,omp_intermediate,4,20,15785532,0.048717202, 0.187078176,7,0.008346369,0.139530890,0.017199560,0.008001744
in-2004,omp_intermediate,4,20,15780123,0.048065531, 0.188618226,7,0.009668778,0.140596681,0.015940574,0.007777782
in-2004,omp_intermediate,4,20,15782877,0.048975065, 0.189818250,7,0.008377732,0.141330112,0.017410296,0.008111503
in-2004,omp_intermediate,4,20,15777261,0.048753912, 0.185128481,7,0.008953221,0.136876827,0.016581587,0.008203299
in-2004,omp_intermediate,4,20,15784761,0.049011609, 0.200058874,8,0.009700110,0.150263576,0.018198837,0.008280644
in-2004,omp_intermediate,4,20,15765835,0.047233726, 0.184788089,7,0.008916193,0.136407968,0.016269670,0.008406243
in-2004,omp_intermediate,4,20,15809053,0.047852686, 0.202054391,8,0.010035361,0.149839049,0.018805585,0.008779113
in-2004,omp_half,8,12,15782862,0.048144277, 0.136867449,7,0.025961131,0.082266252,0.013668931,0.000000000
in-2004,omp_half,8,12,15799610,0.049815857, 0.141891737,8,0.020097730,0.092396412,0.014452971,0.000000000
in-2004,omp_half,8,12,15785228,0.049911926, 0.132599051,7,0.022199341,0.082280812,0.013599232,0.000000000
in-2004,omp_half,8,12,15797017,0.049420011, 0.133939462,7,0.022374858,0.084039380,0.013638229,0.000000000
in-2004,omp_half,8,12,15787655,0.049222677, 0.134110182,7,0.022109002,0.083561788,0.014017044,0.000000000
in-2004,omp_half,8,12,15794065,0.048143902, 0.130089205,7,0.020017578,0.081800205,0.014340977,0.000000000
in-2004,omp_half,8,12,15810721,0.050279653, 0.136608276,7,0.023211603,0.084707912,0.013972406,0.000000000
in-2004,omp_half,8,12,15775354,0.049499286, 0.125436407,7,0.014625991,0.081556731,0.014357828,0.000000000
in-2004,omp_half,8,12,15779382,0.049654260, 0.137497837,7,0.025896751,0.082001122,0.014466807,0.000000000
in-2004,omp_intermediate,8,12,15779566,0.049248992, 0.135703743,8,0.008612724,0.094787212,0.013135916,0.004920804
in-2004,omp_intermediate,8,12,15797820,0.048751217, 0.137695231,8,0.008814448,0.095407196,0.013506044,0.005056617
in-2004,omp_intermediate,8,12,15786285,0.049078992, 0.124585043,7,0.007530054,0.085719269,0.012479868,0.004568090
in-2004,omp_intermediate,8,12,15782260,0.048446971, 0.123211085,7,0.007681759,0.084546848,0.012637146,0.004625009
in-2004,omp_intermediate,8,12,15780229,0.047659334, 0.126767216,7,0.008047553,0.086530938,0.012699613,0.004681406
in-2004,omp_intermediate,8,12,15789034,0.049886694, 0.125751299,7,0.008194415,0.085331193,0.012431271,0.004952830
in-2004,omp_intermediate,8,12,15808441,0.048888632, 0.134398145,8,0.008648857,0.092072961,0.013409099,0.005117575
in-2004,omp_intermediate,8,12,15768712,0.049332768, 0.129540950,7,0.008091846,0.089485173,0.012483348,0.004560523
in-2004,omp_intermediate,8,12,15790101,0.050070973, 0.124086054,7,0.007633277,0.085779013,0.012162499,0.004649092
in-2004,omp_half,8,16,15796513,0.049705025, 0.136341844,8,0.017009720,0.091133408,0.014274841,0.000000000
in-2004,omp_half,8,16,15777657,0.049422893, 0.136166217,8,0.019285349,0.088823106,0.014322796,0.000000000
in-2004,omp_half,8,16,15790206,0.049971227, 0.132829994,7,0.018161159,0.084253812,0.014810846,0.000000000
in-2004,omp_half,8,16,15774456,0.049541300, 0.128299873,7,0.016746327,0.084633098,0.013378365,0.000000000
in-2004,omp_half,8,16,15789098,0.049104135, 0.128136123,7,0.017853983,0.081683292,0.013536338,0.000000000
in-2004,omp_half,8,16,15809252,0.049426894, 0.129309840,7,0.017224339,0.083721569,0.013332566,0.000000000
in-2004,omp_half,8,16,15792363,0.049545262, 0.128184513,7,0.017374000,0.082226290,0.013371603,0.000000000
in-2004,omp_half,8,16,15800308,0.049728568, 0.129204197,7,0.015963559,0.084900659,0.013595213,0.000000000
in-2004,omp_half,8,16,15785508,0.049724144, 0.135016676,8,0.017732357,0.088717775,0.013895409,0.000000000
in-2004,omp_intermediate,8,16,15783812,0.048951185, 0.134001213,8,0.008910753,0.093693199,0.013101056,0.004832483
in-2004,omp_intermediate,8,16,15790482,0.048814142, 0.134299562,8,0.008864805,0.093190505,0.012878749,0.004821864
in-2004,omp_intermediate,8,16,15802789,0.049058719, 0.136496091,8,0.009294055,0.095492744,0.012672706,0.004733599
in-2004,omp_intermediate,8,16,15786926,0.049195018, 0.125034493,7,0.007881222,0.085697248,0.012074043,0.004719418
in-2004,omp_intermediate,8,16,15789966,0.048154464, 0.125310500,7,0.008129663,0.086035328,0.011810855,0.004717780
in-2004,omp_intermediate,8,16,15790008,0.049226559, 0.126093191,7,0.007998271,0.086085006,0.012125731,0.004825009
in-2004,omp_intermediate,8,16,15804259,0.049299116, 0.123856606,7,0.008373240,0.085065607,0.012433762,0.004514420
in-2004,omp_intermediate,8,16,15777903,0.050227805, 0.125141954,7,0.008263084,0.085834259,0.012225498,0.004742934
in-2004,omp_intermediate,8,16,15778814,0.048280522, 0.126155114,7,0.008026399,0.085493081,0.012463721,0.004727898
in-2004,omp_half,8,20,15790300,0.049152644, 0.135827181,8,0.017025125,0.090447633,0.014344735,0.000000000
in-2004,omp_half,8,20,15794172,0.049738071, 0.123183417,7,0.015427477,0.081141168,0.012905172,0.000000000
in-2004,omp_half,8,20,15794524,0.049166780, 0.130776545,7,0.019813912,0.083370880,0.013241246,0.000000000
in-2004,omp_half,8,20,15794300,0.049753414, 0.128070468,7,0.014672508,0.084058912,0.015486255,0.000000000
in-2004,omp_half,8,20,15788752,0.049411153, 0.123832056,7,0.014318614,0.082440690,0.012425002,0.000000000
in-2004,omp_half,8,20,15780273,0.048684707, 0.126830426,7,0.016060662,0.084866427,0.012959320,0.000000000
in-2004,omp_half,8,20,15777016,0.050219855, 0.127833422,7,0.016897305,0.083420860,0.012942259,0.000000000
in-2004,omp_half,8,20,15777307,0.047844051, 0.130653840,7,0.014961714,0.088517392,0.013003876,0.000000000
in-2004,omp_half,8,20,15798024,0.049554721, 0.143003255,8,0.020978860,0.092166735,0.015274462,0.000000000
in-2004,omp_intermediate,8,20,15796409,0.050406081, 0.140790677,8,0.008953607,0.099778490,0.012483175,0.005025169
in-2004,omp_intermediate,8,20,15783102,0.049160588, 0.128360292,7,0.007319677,0.089819622,0.011500684,0.004651819
in-2004,omp_intermediate,8,20,15796439,0.049239664, 0.123629801,7,0.007381415,0.085882368,0.011143751,0.004562899
in-2004,omp_intermediate,8,20,15776998,0.049720929, 0.124411025,7,0.007132888,0.085780320,0.011734999,0.004747856
in-2004,omp_intermediate,8,20,15818785,0.049437498, 0.134582764,8,0.008105815,0.094616098,0.011993555,0.005356700
in-2004,omp_intermediate,8,20,15794957,0.047860966, 0.132497786,8,0.008416192,0.092286971,0.012220437,0.004919284
in-2004,omp_intermediate,8,20,15774730,0.049305772, 0.133141061,8,0.008433350,0.092898758,0.011939101,0.004973136
in-2004,omp_intermediate,8,20,15774674,0.048628310, 0.126605471,7,0.007454104,0.089010579,0.011386644,0.004633129
in-2004,omp_intermediate,8,20,15778404,0.048631315, 0.122114373,7,0.007198423,0.084987501,0.011356602,0.004441346
in-2004,omp_half,12,12,15798136,0.049555185, 0.144266235,8,0.024197168,0.086064908,0.019750813,0.000000000
in-2004,omp_half,12,12,15785955,0.049472737, 0.130643579,7,0.020225750,0.078523273,0.017705438,0.000000000
in-2004,omp_half,12,12,15801638,0.048978131, 0.146456098,8,0.024945014,0.086410321,0.021062663,0.000000000
in-2004,omp_half,12,12,15792413,0.049316151, 0.145525902,8,0.024502057,0.087944095,0.019351100,0.000000000
in-2004,omp_half,12,12,15786370,0.050160378, 0.143252004,8,0.022088325,0.085446013,0.021475072,0.000000000
in-2004,omp_half,12,12,15803950,0.049881657, 0.136702850,7,0.020283481,0.081308756,0.019634995,0.000000000
in-2004,omp_half,12,12,15800384,0.049898603, 0.135762353,7,0.021022631,0.081320584,0.019016927,0.000000000
in-2004,omp_half,12,12,15793969,0.050004990, 0.136832116,7,0.024489652,0.077662995,0.019219772,0.000000000
in-2004,omp_half,12,12,15784274,0.049726046, 0.133836866,7,0.020432573,0.079018244,0.019221574,0.000000000
in-2004,omp_intermediate,12,12,15781887,0.049806791, 0.132104238,7,0.012958465,0.081459070,0.018172635,0.004976760
in-2004,omp_intermediate,12,12,15790999,0.049243319, 0.131489641,7,0.012560571,0.082556282,0.016473309,0.005267415
in-2004,omp_intermediate,12,12,15775345,0.049006419, 0.143808907,8,0.015382364,0.090151335,0.018113770,0.005632294
in-2004,omp_intermediate,12,12,15790768,0.049797296, 0.130687462,7,0.012825402,0.081871565,0.016323653,0.005395558
in-2004,omp_intermediate,12,12,15772960,0.048651750, 0.131213224,7,0.012958001,0.080625429,0.017525634,0.005268881
